节点inter_Subt4__1__24.txt的数据

Date: Tue Dec 26 15:45:34 CST 2023
User: L-lab
Spectrometer: HR200306
触发模式: 0
积分时间 (秒): 1.000000E-1
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
487.08	-45.58
487.536	-44.58
487.991	-69.58
488.447	35.42
488.902	-67.58
489.357	-26.58
489.813	-34.58
490.268	-71.58
490.723	-33.58
491.179	-83.58
491.634	-22.58
492.089	-46.58
492.544	-75.58
493	-78.58
493.455	-51.58
493.91	-55.58
494.365	-13.58
494.82	-21.58
495.275	-24.58
495.73	-23.58
496.185	-2.58
496.64	-10.58
497.095	-36.58
497.55	19.42
498.005	-26.58
498.46	-77.58
498.915	32.42
499.37	-31.58
499.825	-93.58
500.279	-127.58
500.734	-46.58
501.189	-90.58
501.644	-35.58
502.098	-97.58
502.553	14.42
503.008	-77.58
503.462	-7.58
503.917	-16.58
504.372	-19.58
504.826	-13.58
505.281	-84.58
505.735	-47.58
506.19	-5.58
506.644	-63.58
507.099	-7.58
507.553	-100.58
508.008	-19.58
508.462	-21.58
508.917	-53.58
509.371	-39.58
509.825	-10.58
510.28	52.42
510.734	78.42
511.188	-49.58
511.642	-26.58
512.097	-0.58
512.551	-18.58
513.005	-41.58
513.459	-114.58
513.913	4.42
514.367	-123.58
514.822	-71.58
515.276	16.42
515.73	-45.58
516.184	-25.58
516.638	12.42
517.092	-85.58
517.546	-2.58
517.999	-60.58
518.453	-55.58
518.907	-44.58
519.361	-85.58
519.815	-47.58
520.269	-51.58
520.723	-63.58
521.176	-59.58
521.63	-101.58
522.084	-47.58
522.538	-104.58
522.991	-46.58
523.445	-103.58
523.898	-24.58
524.352	2.42
524.806	-80.58
525.259	-31.58
525.713	-120.58
526.166	-81.58
526.62	15.42
527.073	-11.58
527.527	-64.58
527.98	-41.58
528.433	-12.58
528.887	-90.58
529.34	-39.58
529.794	-49.58
530.247	-49.58
530.7	-87.58
531.153	-8.58
531.607	-82.58
532.06	-45.58
532.513	-31.58
532.966	-17.58
533.419	-51.58
533.872	-37.58
534.326	-52.58
534.779	-9.58
535.232	-27.58
535.685	-30.58
536.138	-34.58
536.591	-21.58
537.044	-78.58
537.497	-5.58
537.95	-23.58
538.402	-40.58
538.855	-121.58
539.308	7.42
539.761	-58.58
540.214	-16.58
540.667	-48.58
541.119	-28.58
541.572	-86.58
542.025	-18.58
542.477	-74.58
542.93	-49.58
543.383	-86.58
543.835	-45.58
544.288	-30.58
544.74	-88.58
545.193	-47.58
545.645	-85.58
546.098	-40.58
546.55	-63.58
547.003	-8.58
547.455	-26.58
547.908	-37.58
548.36	35.42
548.812	-14.58
549.265	-73.58
549.717	-77.58
550.169	-48.58
550.622	-57.58
551.074	-59.58
551.526	-84.58
551.978	14.42
552.43	-91.58
552.883	-111.58
553.335	-46.58
553.787	-75.58
554.239	29.42
554.691	-58.58
555.143	-99.58
555.595	-19.58
556.047	-90.58
556.499	-48.58
556.951	-85.58
557.403	-6.58
557.855	-48.58
558.307	8.42
558.758	-109.58
559.21	-80.58
559.662	-6.58
560.114	-54.58
560.565	-63.58
561.017	14.42
561.469	6.42
561.921	44.42
562.372	-82.58
562.824	-44.58
563.275	-15.58
563.727	-3.58
564.179	4.42
564.63	-57.58
565.082	-15.58
565.533	-40.58
565.985	-51.58
566.436	-27.58
566.887	8.42
567.339	-69.58
567.79	-15.58
568.242	35.42
568.693	0.42
569.144	-90.58
569.595	-102.58
570.047	31.42
570.498	-80.58
570.949	-57.58
571.4	-92.58
571.851	-38.58
572.303	96.42
572.754	-96.58
573.205	-41.58
573.656	16.42
574.107	-54.58
574.558	-84.58
575.009	-63.58
575.46	-64.58
575.911	-15.58
576.362	-87.58
576.813	-24.58
577.263	-18.58
577.714	-64.58
578.165	-92.58
578.616	-88.58
579.067	-16.58
579.517	-41.58
579.968	10.42
580.419	-64.58
580.87	-128.58
581.32	-95.58
581.771	-24.58
582.222	-15.58
582.672	7.42
583.123	-33.58
583.573	-1.58
584.024	46.42
584.474	-50.58
584.925	-46.58
585.375	-82.58
585.826	-128.58
586.276	-65.58
586.726	-1.58
587.177	-9.58
587.627	-124.58
588.077	-76.58
588.528	-49.58
588.978	0.42
589.428	-105.58
589.878	-14.58
590.328	-55.58
590.779	-18.58
591.229	-69.58
591.679	-42.58
592.129	-28.58
592.579	-27.58
593.029	-71.58
593.479	-95.58
593.929	10.42
594.379	-37.58
594.829	-32.58
595.279	-50.58
595.729	22.42
596.179	-55.58
596.628	52.42
597.078	-83.58
597.528	-116.58
597.978	-25.58
598.428	-7.58
598.877	-119.58
599.327	63.42
599.777	-105.58
600.226	-8.58
600.676	-103.58
601.126	3.42
601.575	-128.58
602.025	-49.58
602.474	-25.58
602.924	0.42
603.373	-13.58
603.823	-46.58
604.272	-60.58
604.722	36.42
605.171	-59.58
605.62	-153.58
606.07	-24.58
606.519	-72.58
606.968	-36.58
607.418	-70.58
607.867	-29.58
608.316	-68.58
608.765	-6.58
609.214	-20.58
609.664	-88.58
610.113	-23.58
610.562	-26.58
611.011	14.42
611.46	-76.58
611.909	-6.58
612.358	51.42
612.807	-22.58
613.256	-114.58
613.705	41.42
